price,sqft_living,sqft_above,bathrooms,view,sqft_basement,condition
907500.0,2770.0,2770.0,2.5,0.0,0.0,4.0
427500.0,2460.0,2460.0,2.5,0.0,0.0,4.0
860000.0,4720.0,3190.0,3.25,2.0,1530.0,3.0
365000.0,1250.0,1250.0,1.0,0.0,0.0,2.0
250500.0,1710.0,1710.0,2.0,0.0,0.0,3.0
411715.0,1840.0,1040.0,1.75,0.0,800.0,3.0
415000.0,2000.0,2000.0,2.5,0.0,0.0,4.0
129000.0,650.0,650.0,1.0,0.0,0.0,1.0
489000.0,1020.0,920.0,1.5,0.0,100.0,3.0
170000.0,1500.0,1500.0,1.0,0.0,0.0,2.0
418500.0,2060.0,2060.0,2.5,0.0,0.0,3.0
261000.0,1810.0,950.0,1.5,0.0,860.0,3.0
355000.0,1650.0,950.0,1.75,0.0,700.0,2.0
742000.0,1540.0,1540.0,3.25,0.0,0.0,3.0
399950.0,2080.0,1190.0,1.5,0.0,890.0,3.0
791000.0,2430.0,1810.0,2.25,0.0,620.0,3.0
190000.0,1750.0,1750.0,2.0,0.0,0.0,5.0
229500.0,1770.0,1770.0,1.75,0.0,0.0,3.0
539000.0,1710.0,1570.0,2.5,0.0,140.0,3.0
549000.0,2740.0,2740.0,2.25,0.0,0.0,4.0
545000.0,2730.0,1660.0,2.5,0.0,1070.0,5.0
285000.0,2437.0,2437.0,2.5,0.0,0.0,3.0
648000.0,3290.0,3290.0,2.5,0.0,0.0,4.0
610000.0,2910.0,2910.0,3.5,0.0,0.0,4.0
767450.0,1630.0,1630.0,2.0,0.0,0.0,3.0
765000.0,4410.0,3400.0,3.0,0.0,1010.0,4.0
586500.0,1780.0,1600.0,2.5,0.0,180.0,3.0
520000.0,1540.0,1540.0,3.25,0.0,0.0,3.0
455000.0,1420.0,1420.0,1.75,0.0,0.0,3.0
653000.0,2680.0,1610.0,2.5,0.0,1070.0,3.0
279950.0,1750.0,1350.0,2.0,0.0,400.0,3.0
449950.0,2170.0,2170.0,2.5,0.0,0.0,3.0
565000.0,2390.0,1360.0,2.75,0.0,1030.0,3.0
620000.0,2400.0,1460.0,2.25,0.0,940.0,4.0
269000.0,1690.0,1020.0,1.0,0.0,670.0,3.0
875000.0,3250.0,2500.0,3.5,0.0,750.0,3.0
630000.0,4610.0,2500.0,3.75,0.0,2110.0,4.0
425000.0,2440.0,2440.0,2.75,1.0,0.0,4.0
647500.0,1290.0,1290.0,1.75,0.0,0.0,3.0
450000.0,2000.0,1250.0,1.0,0.0,750.0,4.0
440000.0,1050.0,1050.0,1.0,0.0,0.0,3.0
445000.0,2340.0,2340.0,2.5,0.0,0.0,4.0
530000.0,2210.0,2210.0,2.25,0.0,0.0,4.0
875000.0,2920.0,2320.0,2.5,0.0,600.0,5.0
685000.0,3150.0,3000.0,2.75,0.0,150.0,3.0
798000.0,3590.0,3590.0,3.5,0.0,0.0,3.0
297500.0,1910.0,1910.0,2.5,0.0,0.0,4.0
749950.0,3110.0,3110.0,2.75,0.0,0.0,4.0
495000.0,2440.0,1450.0,3.0,0.0,990.0,5.0
540000.0,1330.0,1330.0,2.25,0.0,0.0,4.0
395000.0,1460.0,1460.0,1.75,0.0,0.0,3.0
1075000.0,5180.0,4070.0,4.75,2.0,1110.0,5.0
214100.0,1150.0,1150.0,2.5,0.0,0.0,2.0
210000.0,1920.0,1370.0,1.5,0.0,550.0,4.0
499500.0,2520.0,2520.0,2.5,0.0,0.0,3.0
546000.0,970.0,970.0,1.0,0.0,0.0,2.0
292000.0,2490.0,1490.0,2.5,0.0,1000.0,5.0
289000.0,1680.0,1680.0,2.0,0.0,0.0,3.0
240000.0,1150.0,1150.0,1.0,0.0,0.0,3.0
395000.0,1980.0,1160.0,3.0,0.0,820.0,4.0
795000.0,2070.0,1700.0,2.25,0.0,370.0,4.0
955000.0,5660.0,4100.0,4.25,0.0,1560.0,4.0
725000.0,2420.0,1530.0,2.75,0.0,890.0,4.0
335000.0,2610.0,2610.0,2.5,0.0,0.0,4.0
492000.0,2810.0,2070.0,3.75,2.0,740.0,4.0
250000.0,1510.0,1030.0,2.5,0.0,480.0,3.0
700000.0,1910.0,1080.0,1.75,0.0,830.0,3.0
545000.0,1700.0,1700.0,1.75,0.0,0.0,3.0
555000.0,2020.0,1420.0,2.75,0.0,600.0,4.0
640000.0,2340.0,1170.0,1.75,0.0,1170.0,3.0
390000.0,1463.0,1463.0,2.0,0.0,0.0,3.0
466500.0,1430.0,950.0,1.0,0.0,480.0,3.0
372500.0,1180.0,800.0,1.5,0.0,380.0,3.0
255000.0,1610.0,1610.0,2.5,0.0,0.0,3.0
466800.0,1480.0,1480.0,2.5,0.0,0.0,3.0
749000.0,2670.0,2670.0,2.5,0.0,0.0,3.0
610000.0,1830.0,1230.0,1.75,0.0,600.0,4.0
356000.0,920.0,920.0,1.0,0.0,0.0,2.0
165000.0,1150.0,1150.0,1.0,0.0,0.0,3.0
229000.0,1190.0,830.0,1.0,0.0,360.0,2.0
530000.0,4160.0,2760.0,3.25,0.0,1400.0,4.0
499950.0,2370.0,2370.0,2.5,0.0,0.0,3.0
619000.0,1660.0,1660.0,1.75,0.0,0.0,4.0
547000.0,1480.0,1480.0,2.5,0.0,0.0,3.0
359800.0,2390.0,2390.0,2.5,0.0,0.0,4.0
499000.0,1690.0,1360.0,3.5,0.0,330.0,3.0
189000.0,1010.0,1010.0,1.0,0.0,0.0,3.0
799000.0,3500.0,2500.0,3.5,0.0,1000.0,4.0
257000.0,2330.0,1800.0,2.75,0.0,530.0,4.0
270000.0,1890.0,1090.0,1.5,0.0,800.0,3.0
453500.0,2000.0,1300.0,1.75,2.0,700.0,4.0
237000.0,1130.0,1130.0,1.0,0.0,0.0,3.0
456000.0,1670.0,1670.0,1.75,0.0,0.0,4.0
355500.0,2600.0,2600.0,2.5,0.0,0.0,3.0
299950.0,1560.0,1560.0,1.75,0.0,0.0,4.0
335000.0,1170.0,1170.0,2.0,0.0,0.0,3.0
268500.0,2100.0,2100.0,2.5,0.0,0.0,4.0
385000.0,1710.0,1210.0,2.25,0.0,500.0,3.0
376000.0,2420.0,2420.0,2.75,0.0,0.0,4.0
605004.0,1370.0,1370.0,2.0,0.0,0.0,4.0
886000.0,2660.0,1480.0,2.0,0.0,1180.0,4.0
560000.0,2260.0,2260.0,2.5,0.0,0.0,4.0
343000.0,2070.0,2070.0,2.5,0.0,0.0,4.0
270000.0,1500.0,1500.0,1.0,0.0,0.0,3.0
411605.0,2658.0,2658.0,2.5,0.0,0.0,4.0
550000.0,2700.0,2700.0,2.5,0.0,0.0,4.0
465000.0,1530.0,1050.0,2.25,0.0,480.0,3.0
584000.0,1480.0,1280.0,2.5,0.0,200.0,3.0
275000.0,1390.0,1140.0,3.0,0.0,250.0,3.0
324500.0,1660.0,1660.0,2.5,0.0,0.0,3.0
700000.0,2050.0,2050.0,2.5,0.0,0.0,3.0
385200.0,1550.0,1550.0,1.0,0.0,0.0,4.0
270000.0,1900.0,1900.0,2.25,0.0,0.0,4.0
735000.0,2820.0,2050.0,2.5,0.0,770.0,4.0
389250.0,1490.0,930.0,1.5,0.0,560.0,2.0
315000.0,1750.0,1150.0,1.5,0.0,600.0,3.0
545000.0,2040.0,2040.0,2.5,0.0,0.0,4.0
550000.0,1900.0,1640.0,1.5,0.0,260.0,3.0
415000.0,1910.0,1340.0,1.75,0.0,570.0,3.0
387500.0,1560.0,1560.0,1.0,0.0,0.0,3.0
432000.0,1470.0,1070.0,1.75,3.0,400.0,3.0
402000.0,2700.0,1350.0,2.5,3.0,1350.0,3.0
1035000.0,3450.0,2430.0,3.25,3.0,1020.0,4.0
294700.0,1970.0,1300.0,2.0,0.0,670.0,3.0
744000.0,2670.0,2670.0,2.5,0.0,0.0,3.0
715000.0,2550.0,2550.0,2.5,0.0,0.0,3.0
500000.0,1720.0,1720.0,1.0,0.0,0.0,4.0
1150000.0,2170.0,1130.0,1.5,2.0,1040.0,3.0
650000.0,2840.0,2840.0,2.5,0.0,0.0,4.0
435000.0,3270.0,2720.0,2.75,0.0,550.0,4.0
510000.0,1480.0,1480.0,1.75,0.0,0.0,3.0
525000.0,2440.0,1240.0,2.75,0.0,1200.0,5.0
920000.0,2880.0,1710.0,2.75,0.0,1170.0,4.0
200000.0,1730.0,1380.0,1.0,0.0,350.0,2.0
435000.0,1260.0,1260.0,1.0,0.0,0.0,2.0
809950.0,2230.0,2230.0,2.0,0.0,0.0,4.0
455000.0,2050.0,1250.0,1.75,0.0,800.0,4.0
471000.0,2030.0,1720.0,2.5,0.0,310.0,3.0
253500.0,810.0,810.0,1.0,0.0,0.0,2.0
185000.0,1840.0,920.0,1.0,0.0,920.0,3.0
535500.0,1730.0,1730.0,1.5,0.0,0.0,3.0
835000.0,2280.0,2280.0,2.0,0.0,0.0,2.0
589500.0,2630.0,2630.0,2.5,0.0,0.0,4.0
680000.0,2270.0,1820.0,2.25,0.0,450.0,3.0
360000.0,1020.0,1020.0,1.75,0.0,0.0,3.0
595000.0,1990.0,1680.0,2.5,0.0,310.0,4.0
300000.0,2680.0,2680.0,2.5,0.0,0.0,4.0
660000.0,1980.0,1140.0,1.75,0.0,840.0,3.0
570000.0,2400.0,2400.0,2.5,0.0,0.0,3.0
285000.0,780.0,780.0,1.0,0.0,0.0,2.0
435000.0,980.0,980.0,2.0,0.0,0.0,3.0
160000.0,1210.0,1210.0,1.0,0.0,0.0,3.0
805000.0,4600.0,2300.0,2.5,3.0,2300.0,5.0
450000.0,1480.0,1480.0,2.5,0.0,0.0,3.0
510000.0,1320.0,1320.0,1.5,0.0,0.0,4.0
1120000.0,4400.0,2250.0,2.75,3.0,2150.0,5.0
539000.0,2260.0,1780.0,2.0,0.0,480.0,3.0
407193.0,1880.0,1880.0,2.0,0.0,0.0,4.0
320000.0,1370.0,1370.0,1.75,0.0,0.0,3.0
739000.0,2720.0,1800.0,3.0,0.0,920.0,4.0
452000.0,1740.0,990.0,1.75,0.0,750.0,2.0
600000.0,2560.0,2560.0,2.5,0.0,0.0,4.0
279000.0,2690.0,2690.0,2.5,0.0,0.0,5.0
895000.0,3240.0,3240.0,3.0,0.0,0.0,4.0
585000.0,2430.0,2430.0,2.5,0.0,0.0,4.0
405000.0,1405.0,1140.0,2.0,0.0,265.0,2.0
837219.0,3030.0,3030.0,2.75,0.0,0.0,5.0
969990.0,4150.0,4150.0,2.5,0.0,0.0,4.0
490000.0,1730.0,1730.0,3.0,0.0,0.0,3.0
611000.0,3820.0,2040.0,2.5,0.0,1780.0,6.0
462000.0,3070.0,3070.0,2.5,0.0,0.0,4.0
540000.0,1780.0,1780.0,2.5,0.0,0.0,4.0
260000.0,1811.0,1811.0,2.5,0.0,0.0,4.0
510000.0,2450.0,2450.0,2.25,0.0,0.0,4.0
567500.0,2300.0,2300.0,2.5,0.0,0.0,3.0
445000.0,1440.0,960.0,1.0,0.0,480.0,2.0
684680.0,2370.0,2370.0,2.25,0.0,0.0,4.0
455000.0,1300.0,1300.0,1.0,0.0,0.0,3.0
540000.0,2870.0,2090.0,3.0,0.0,780.0,5.0
530000.0,3400.0,2470.0,2.75,2.0,930.0,3.0
410000.0,1410.0,910.0,1.0,0.0,500.0,3.0
450000.0,1640.0,1110.0,1.75,0.0,530.0,3.0
609900.0,3190.0,3190.0,2.5,0.0,0.0,4.0
648000.0,2380.0,2380.0,2.5,0.0,0.0,4.0
550000.0,2260.0,2260.0,2.5,0.0,0.0,3.0
347000.0,1240.0,1240.0,1.75,0.0,0.0,3.0
288350.0,1860.0,1200.0,1.5,0.0,660.0,3.0
1150000.0,2850.0,1730.0,2.5,0.0,1120.0,3.0
525000.0,2470.0,2470.0,3.0,0.0,0.0,3.0
250250.0,2210.0,2210.0,2.25,0.0,0.0,3.0
341000.0,1920.0,1500.0,1.75,0.0,420.0,4.0
700000.0,3150.0,3150.0,3.0,0.0,0.0,4.0
390000.0,2700.0,2700.0,1.75,0.0,0.0,4.0
539950.0,2190.0,1240.0,2.25,1.0,950.0,3.0
552000.0,1380.0,1380.0,2.5,0.0,0.0,2.0
250000.0,2520.0,1510.0,1.5,0.0,1010.0,5.0
502000.0,1300.0,1300.0,1.75,0.0,0.0,3.0
480000.0,2220.0,2220.0,1.75,3.0,0.0,4.0
378500.0,730.0,730.0,1.0,0.0,0.0,2.0
605000.0,2670.0,2670.0,2.5,3.0,0.0,3.0
307550.0,1980.0,1980.0,2.5,0.0,0.0,4.0
304700.0,740.0,740.0,1.0,0.0,0.0,2.0
568000.0,2050.0,1070.0,1.75,0.0,980.0,3.0
385000.0,1230.0,1230.0,1.75,0.0,0.0,3.0
345000.0,1210.0,1210.0,2.5,0.0,0.0,3.0
435000.0,1890.0,1230.0,2.25,0.0,660.0,3.0
579000.0,1870.0,1870.0,2.0,0.0,0.0,2.0
236000.0,1330.0,1330.0,1.75,0.0,0.0,3.0
305100.0,1590.0,1590.0,2.0,0.0,0.0,3.0
368000.0,1710.0,1710.0,1.75,0.0,0.0,3.0
255000.0,1200.0,1200.0,1.0,2.0,0.0,2.0
400000.0,1140.0,1140.0,1.0,0.0,0.0,2.0
440000.0,2240.0,1120.0,1.75,0.0,1120.0,3.0
417000.0,920.0,920.0,1.0,0.0,0.0,2.0
435000.0,800.0,800.0,1.0,0.0,0.0,2.0
475000.0,1980.0,1980.0,2.75,0.0,0.0,4.0
563500.0,2800.0,2800.0,2.5,0.0,0.0,4.0
285000.0,1680.0,1680.0,2.25,0.0,0.0,3.0
471000.0,2330.0,2330.0,2.5,0.0,0.0,4.0
500000.0,2240.0,2240.0,1.75,0.0,0.0,4.0
640000.0,2140.0,2140.0,2.5,0.0,0.0,3.0
442500.0,2170.0,2170.0,2.5,0.0,0.0,4.0
213400.0,1150.0,1150.0,1.5,0.0,0.0,3.0
831000.0,2030.0,1630.0,2.5,0.0,400.0,4.0
325000.0,1350.0,1350.0,2.0,0.0,0.0,3.0
425000.0,910.0,910.0,1.0,0.0,0.0,2.0
550000.0,2700.0,1440.0,2.5,0.0,1260.0,4.0
599950.0,3730.0,2440.0,3.5,2.0,1290.0,4.0
750000.0,2050.0,1370.0,3.25,0.0,680.0,4.0
290000.0,2390.0,2390.0,3.0,0.0,0.0,4.0
270000.0,1990.0,1270.0,2.75,0.0,720.0,4.0
229950.0,1300.0,1300.0,1.75,0.0,0.0,4.0
234999.0,1330.0,1330.0,1.0,0.0,0.0,3.0
265000.0,1000.0,1000.0,1.0,0.0,0.0,2.0
367300.0,2190.0,2190.0,2.75,0.0,0.0,4.0
550000.0,1380.0,1380.0,1.75,0.0,0.0,3.0
743700.0,2610.0,2610.0,2.5,0.0,0.0,4.0
352750.0,1060.0,960.0,1.75,0.0,100.0,2.0
403950.0,710.0,710.0,1.0,0.0,0.0,2.0
980000.0,2730.0,2230.0,2.5,0.0,500.0,4.0
585000.0,2470.0,2470.0,1.75,2.0,0.0,4.0
554000.0,1760.0,1760.0,1.75,0.0,0.0,3.0
546000.0,1530.0,1530.0,2.5,0.0,0.0,3.0
280000.0,1610.0,1610.0,1.75,0.0,0.0,2.0
212500.0,1030.0,1030.0,2.0,0.0,0.0,2.0
739000.0,2800.0,2800.0,2.5,0.0,0.0,4.0
428000.0,1310.0,780.0,2.0,0.0,530.0,3.0
965000.0,3160.0,3160.0,2.25,0.0,0.0,4.0
364900.0,2500.0,2500.0,3.0,0.0,0.0,3.0
559000.0,2070.0,1140.0,1.5,0.0,930.0,3.0
213000.0,1980.0,1480.0,1.75,0.0,500.0,4.0
620000.0,2590.0,2590.0,2.5,0.0,0.0,3.0
240000.0,1910.0,1910.0,1.0,0.0,0.0,4.0
852500.0,2630.0,1580.0,2.5,0.0,1050.0,3.0
600000.0,2630.0,2630.0,2.5,0.0,0.0,3.0
410000.0,1960.0,1960.0,2.5,0.0,0.0,3.0
328000.0,1440.0,1440.0,1.75,0.0,0.0,3.0
625000.0,2210.0,1390.0,1.75,0.0,820.0,3.0
649950.0,2350.0,2350.0,2.5,0.0,0.0,4.0
235000.0,1590.0,1590.0,1.0,0.0,0.0,3.0
489000.0,1500.0,1240.0,3.5,0.0,260.0,3.0
536000.0,1900.0,1900.0,2.5,0.0,0.0,3.0
400000.0,2370.0,2370.0,3.5,0.0,0.0,4.0
398000.0,1720.0,1240.0,2.5,0.0,480.0,3.0
379000.0,2020.0,2020.0,1.5,0.0,0.0,4.0
345000.0,1340.0,1120.0,1.5,0.0,220.0,2.0
365000.0,1800.0,1800.0,2.5,0.0,0.0,3.0
315000.0,1480.0,1150.0,2.5,0.0,330.0,3.0
571000.0,2750.0,2250.0,2.0,0.0,500.0,4.0
1025000.0,3760.0,3760.0,4.0,0.0,0.0,5.0
695000.0,2540.0,2540.0,2.75,0.0,0.0,3.0
225000.0,1760.0,920.0,1.75,0.0,840.0,3.0
740000.0,3000.0,3000.0,2.5,0.0,0.0,3.0
315000.0,1930.0,1930.0,2.5,0.0,0.0,4.0
420000.0,860.0,860.0,1.0,0.0,0.0,2.0
310000.0,1420.0,1100.0,1.75,0.0,320.0,3.0
700000.0,2080.0,1160.0,2.0,0.0,920.0,3.0
269000.0,1560.0,1560.0,2.5,0.0,0.0,3.0
369990.0,1960.0,1960.0,2.5,0.0,0.0,4.0
800000.0,1620.0,1620.0,2.25,0.0,0.0,3.0
569000.0,3670.0,2060.0,3.0,0.0,1610.0,5.0
175000.0,1930.0,1030.0,1.5,0.0,900.0,6.0
440000.0,1290.0,1290.0,1.5,0.0,0.0,3.0
435000.0,1970.0,1450.0,2.25,0.0,520.0,5.0
345000.0,1540.0,920.0,1.75,0.0,620.0,3.0
558000.0,2180.0,1020.0,2.0,0.0,1160.0,4.0
475000.0,1490.0,1490.0,1.75,2.0,0.0,2.0
490000.0,2220.0,1640.0,2.0,0.0,580.0,3.0
335000.0,2430.0,1410.0,1.75,0.0,1020.0,3.0
350000.0,1392.0,1392.0,0.75,0.0,0.0,2.0
100000.0,1120.0,860.0,1.0,0.0,260.0,4.0
417500.0,1390.0,1390.0,1.0,0.0,0.0,4.0
253000.0,2040.0,1020.0,1.75,0.0,1020.0,3.0
490000.0,3020.0,3020.0,2.5,0.0,0.0,4.0
470000.0,2290.0,1620.0,1.75,0.0,670.0,3.0
483300.0,1210.0,1210.0,2.0,0.0,0.0,4.0
659000.0,2510.0,2510.0,2.5,0.0,0.0,3.0
480000.0,2320.0,1140.0,1.75,0.0,1180.0,4.0
165000.0,970.0,970.0,1.0,0.0,0.0,3.0
659500.0,1820.0,1620.0,1.75,0.0,200.0,3.0
219900.0,970.0,970.0,1.0,0.0,0.0,3.0
315000.0,1740.0,950.0,1.0,0.0,790.0,2.0
250000.0,1590.0,1130.0,1.75,0.0,460.0,3.0
268000.0,1380.0,870.0,1.0,0.0,510.0,2.0
380000.0,1680.0,1130.0,1.5,0.0,550.0,4.0
499000.0,1220.0,920.0,1.0,0.0,300.0,2.0
285000.0,1651.0,1651.0,2.0,0.0,0.0,2.0
183000.0,1330.0,1330.0,1.75,0.0,0.0,3.0
1070000.0,2940.0,2230.0,3.0,0.0,710.0,3.0
429000.0,1410.0,1410.0,3.25,0.0,0.0,3.0
403000.0,1100.0,1100.0,1.0,0.0,0.0,2.0
375500.0,1530.0,1530.0,1.5,0.0,0.0,3.0
516200.0,2110.0,1080.0,2.0,0.0,1030.0,3.0
385000.0,1720.0,860.0,1.75,0.0,860.0,4.0
515000.0,1800.0,1800.0,2.5,0.0,0.0,3.0
375000.0,2210.0,2210.0,2.5,0.0,0.0,4.0
650000.0,2560.0,2560.0,2.25,0.0,0.0,4.0
306888.0,1010.0,1010.0,1.5,0.0,0.0,2.0
870000.0,3340.0,2470.0,2.5,1.0,870.0,4.0
310000.0,1740.0,1740.0,1.0,0.0,0.0,4.0
251750.0,1320.0,1320.0,2.0,0.0,0.0,3.0
366000.0,1520.0,1520.0,1.75,0.0,0.0,3.0
429950.0,2010.0,1570.0,1.5,0.0,440.0,3.0
710000.0,2440.0,1990.0,3.5,0.0,450.0,3.0
895000.0,2550.0,1610.0,2.5,0.0,940.0,5.0
149500.0,1010.0,1010.0,1.0,0.0,0.0,3.0
310000.0,1780.0,1230.0,2.5,0.0,550.0,3.0
555000.0,2180.0,1680.0,2.0,2.0,500.0,3.0
750000.0,2750.0,2150.0,3.25,1.0,600.0,5.0
745000.0,3490.0,3490.0,3.25,0.0,0.0,4.0
695000.0,2550.0,2550.0,2.5,0.0,0.0,3.0
433000.0,1870.0,1270.0,1.75,0.0,600.0,3.0
307000.0,1150.0,1150.0,1.0,0.0,0.0,4.0
655275.0,2050.0,1460.0,1.75,0.0,590.0,3.0
392000.0,1940.0,1940.0,2.75,0.0,0.0,4.0
359950.0,1890.0,1890.0,1.75,0.0,0.0,3.0
360000.0,1630.0,1630.0,2.0,0.0,0.0,4.0
566000.0,2440.0,1340.0,1.75,0.0,1100.0,4.0
700000.0,3100.0,3100.0,2.75,2.0,0.0,5.0
415000.0,2090.0,2090.0,2.5,0.0,0.0,3.0
199500.0,920.0,920.0,1.0,0.0,0.0,3.0
749000.0,1580.0,1580.0,1.0,0.0,0.0,3.0
680000.0,1760.0,1460.0,1.75,0.0,300.0,3.0
400000.0,2530.0,1440.0,2.5,0.0,1090.0,4.0
608000.0,2490.0,1400.0,2.75,0.0,1090.0,4.0
589900.0,3870.0,2530.0,4.5,0.0,1340.0,4.0
480000.0,2732.0,1870.0,2.5,2.0,862.0,5.0
1059500.0,3230.0,2480.0,3.25,0.0,750.0,5.0
915000.0,2930.0,2930.0,3.75,3.0,0.0,6.0
695000.0,3510.0,3510.0,3.5,0.0,0.0,4.0
899900.0,2580.0,2580.0,2.5,0.0,0.0,4.0
499950.0,1060.0,940.0,2.25,0.0,120.0,2.0
533112.0,2790.0,2790.0,2.75,0.0,0.0,4.0
303210.0,2009.0,2009.0,2.5,0.0,0.0,4.0
525000.0,2880.0,2880.0,2.75,0.0,0.0,5.0
399950.0,710.0,710.0,1.0,0.0,0.0,2.0
850830.0,2070.0,1270.0,2.5,0.0,800.0,3.0
371500.0,1370.0,1370.0,2.0,0.0,0.0,3.0
522000.0,1730.0,1400.0,1.75,0.0,330.0,3.0
588000.0,1680.0,980.0,2.0,0.0,700.0,4.0
276900.0,1350.0,1350.0,1.0,2.0,0.0,2.0
248000.0,1510.0,1510.0,1.5,0.0,0.0,5.0
280000.0,1860.0,1860.0,2.5,0.0,0.0,3.0
495000.0,3440.0,3280.0,5.0,0.0,160.0,6.0
665000.0,4250.0,3020.0,3.0,0.0,1230.0,6.0
290300.0,860.0,860.0,1.0,0.0,0.0,2.0
527000.0,1640.0,840.0,1.75,0.0,800.0,2.0
487028.0,1295.0,1105.0,1.5,0.0,190.0,2.0
325000.0,1790.0,1130.0,1.75,0.0,660.0,3.0
799000.0,2210.0,2210.0,1.5,0.0,0.0,3.0
354000.0,940.0,940.0,1.0,0.0,0.0,3.0
262500.0,1160.0,1160.0,1.5,0.0,0.0,3.0
560200.0,1990.0,1990.0,2.5,0.0,0.0,3.0
220000.0,1050.0,1050.0,1.0,0.0,0.0,3.0
650000.0,1030.0,1030.0,1.0,0.0,0.0,2.0
435000.0,1420.0,1420.0,2.5,0.0,0.0,3.0
800000.0,2690.0,2120.0,3.75,3.0,570.0,4.0
1010000.0,3760.0,3760.0,2.5,0.0,0.0,4.0
200000.0,700.0,700.0,1.0,0.0,0.0,2.0
295000.0,2100.0,1410.0,3.5,0.0,690.0,5.0
580379.0,2240.0,2240.0,2.75,0.0,0.0,4.0
875000.0,3470.0,3470.0,2.5,0.0,0.0,4.0
515000.0,3370.0,3200.0,2.5,0.0,170.0,3.0
599000.0,2790.0,2790.0,2.5,0.0,0.0,4.0
285000.0,1870.0,1870.0,2.5,0.0,0.0,3.0
290000.0,1520.0,1520.0,1.75,0.0,0.0,3.0
355000.0,750.0,550.0,1.75,0.0,200.0,1.0
381000.0,1460.0,1460.0,1.5,0.0,0.0,3.0
571000.0,2600.0,2600.0,2.5,0.0,0.0,3.0
852600.0,3320.0,2650.0,2.5,0.0,670.0,4.0
1085000.0,2340.0,2340.0,2.5,0.0,0.0,5.0
371000.0,890.0,890.0,1.0,0.0,0.0,3.0
514000.0,1720.0,1220.0,1.75,1.0,500.0,3.0
386000.0,1270.0,1080.0,1.5,0.0,190.0,3.0
464000.0,2180.0,2180.0,2.5,0.0,0.0,4.0
335000.0,2030.0,1230.0,2.25,0.0,800.0,4.0
740000.0,2490.0,1490.0,2.75,2.0,1000.0,4.0
465000.0,1470.0,980.0,1.75,0.0,490.0,4.0
700000.0,2500.0,1390.0,2.75,0.0,1110.0,3.0
785000.0,4500.0,4500.0,3.5,0.0,0.0,3.0
350000.0,1460.0,1130.0,3.25,0.0,330.0,3.0
148000.0,620.0,620.0,1.0,0.0,0.0,1.0
530000.0,1550.0,1050.0,1.75,0.0,500.0,3.0
349000.0,1430.0,1430.0,2.5,0.0,0.0,3.0
240000.0,1360.0,1360.0,1.5,0.0,0.0,3.0
330000.0,2210.0,2210.0,2.5,0.0,0.0,3.0
735000.0,2460.0,1450.0,1.75,0.0,1010.0,4.0
545000.0,2180.0,1850.0,2.5,0.0,330.0,3.0
214950.0,1570.0,1310.0,1.75,0.0,260.0,3.0
657500.0,4140.0,4140.0,2.75,0.0,0.0,4.0
476000.0,1140.0,1140.0,1.0,0.0,0.0,3.0
110000.0,800.0,800.0,1.0,0.0,0.0,2.0
292000.0,2414.0,2414.0,2.75,0.0,0.0,4.0
317000.0,1160.0,1160.0,1.0,0.0,0.0,3.0
455000.0,3170.0,3170.0,2.5,2.0,0.0,4.0
460000.0,2060.0,1030.0,2.0,0.0,1030.0,3.0
405000.0,1640.0,1640.0,2.0,0.0,0.0,3.0
333000.0,720.0,720.0,1.0,0.0,0.0,2.0
427000.0,1860.0,1860.0,1.0,0.0,0.0,4.0
742000.0,2810.0,2810.0,2.5,0.0,0.0,4.0
465000.0,2090.0,1320.0,2.5,0.0,770.0,4.0
809950.0,3280.0,3280.0,2.5,0.0,0.0,4.0
619400.0,2090.0,1790.0,2.0,0.0,300.0,4.0
762400.0,2430.0,1230.0,1.75,1.0,1200.0,3.0
535000.0,2520.0,2520.0,2.25,0.0,0.0,5.0
881000.0,2510.0,1590.0,3.0,3.0,920.0,5.0
813000.0,3370.0,1920.0,2.75,3.0,1450.0,4.0
234000.0,1640.0,1640.0,2.0,0.0,0.0,3.0
308900.0,2250.0,2250.0,2.5,0.0,0.0,3.0
450000.0,2300.0,2300.0,2.5,0.0,0.0,4.0
547500.0,1650.0,1650.0,3.5,0.0,0.0,3.0
399950.0,710.0,710.0,1.0,0.0,0.0,2.0
516000.0,2550.0,2550.0,3.5,0.0,0.0,4.0
250000.0,982.0,806.0,1.5,0.0,176.0,2.0
475000.0,1630.0,1630.0,2.25,0.0,0.0,3.0
415000.0,2550.0,2550.0,2.5,0.0,0.0,4.0
545000.0,1240.0,1240.0,1.25,0.0,0.0,2.0
329950.0,2456.0,2456.0,2.5,0.0,0.0,3.0
784000.0,3950.0,2460.0,3.5,0.0,1490.0,3.0
610750.0,2180.0,2180.0,2.25,0.0,0.0,4.0
578000.0,3140.0,1770.0,2.5,2.0,1370.0,4.0
501000.0,1970.0,1370.0,1.75,3.0,600.0,3.0
465250.0,1940.0,1940.0,2.0,0.0,0.0,5.0
1095000.0,3064.0,3064.0,0.0,2.0,0.0,0.0
315000.0,970.0,970.0,1.0,0.0,0.0,2.0
900000.0,2460.0,2460.0,2.25,0.0,0.0,4.0
789500.0,3010.0,3010.0,2.5,0.0,0.0,4.0
678500.0,2460.0,1370.0,2.0,2.0,1090.0,3.0
342500.0,2080.0,2080.0,2.0,0.0,0.0,3.0
860000.0,3960.0,3960.0,3.25,0.0,0.0,4.0
306000.0,2490.0,2490.0,2.5,0.0,0.0,4.0
